product_id,asin,review_id,product_title,star_rating,review_body,review_date,summary,verified_purchase
p2,B0009YUI6I,AZOS89BR6FU0G,,5.0,"I have two siamese kitties, one eats about anything you put infront of him, but the other one is very picky! She even loved this food!
If this review has helped you in any way, please click the YES button. Thank you","04 24, 2018",Siamese kitty approved!,True
p2,B0009YUI6I,A33DC18JM8IJPN,,1.0,"'Sorry!  My cat hates this and will absolutely not eat it!  He's a ""snowshoe Siamese""  for what it's worth.","04 24, 2018",'Sorry! My cat hates this and will absolutely not ...,True
p2,B0009YUI6I,AO0ITBH62DMKB,,2.0,My cats will not go near this food. Disappointing...,"04 23, 2018",Not appealing to my cats...,True
p2,B0009YUI6I,A1WWRZJQ3386W6,,4.0,"The only cat food that he can stomach with his sensitivities. No more hot spots on his skin either. We supplement with fish oil when he gets ill, probably from eating the wrong food but when we can keep him eating only this product, his fur looks great and he gains weight appropriately.","04 20, 2018",Good for cat with food allergies,True
p2,B0009YUI6I,A1R99Q6RT33V6K,,5.0,"The best I have found in 11 years for my little one. She is not throwing up. The bites are super small, and she loves it.","04 19, 2018",She loves it!,True
p2,B0009YUI6I,A23GVNBSTG8PGE,,5.0,My cat loves this stuff,"04 17, 2018",Five Stars,True
p2,B0009YUI6I,A35OQ90FU3P52,,5.0,I ordered this because the kibbles are very very small. They're a little smaller than capers. I have a senior cat who can't chew very well and this has been the smallest kibble I've found.,"04 16, 2018",I ordered this because the kibbles are very very small ...,True
p2,B0009YUI6I,A11V240I6OMF77,,5.0,"My cats love this food so that means I love it. This is the only food I've found that they won't throw up and though it is a little expensive its worth it if I don't have any problems with them eating it. We've tried a lot of foods and this is the one they seem to like best, plus its has better ingredients than the more commercial brands. If your cat(s) is(are) picky then you might want to try this brand.","04 16, 2018",Great cat food...,True
p2,B0009YUI6I,ATA4YSJ4JCBTR,,5.0,Cats love the food,"04 14, 2018",Cats love it,True
p2,B0009YUI6I,A36REW19S2SVNQ,,5.0,My girls love it. I was originally feeding them Hills Sciences Diet. It took them a minute to adjust but now they love it.,"04 9, 2018",Great food,True
p2,B0009YUI6I,AJEOTHHREXLFP,,5.0,Second bag in 1 month. All Three Musketeers love it!,"04 5, 2018",More happy meows and tail wavings at meal time,True
p2,B0009YUI6I,AS4AOTEN5C5M4,,5.0,great,"03 26, 2018",great,True
p2,B0009YUI6I,A347IE2HROIDAF,,5.0,"My cat loves this Blue Buffalo cat food.  I feel much better about feeding her this cat food than what I fed her before.  She does seem more active, too.  She has been eating Blue Buffalo for about two weeks now.","03 26, 2018","She's Happy, I'm Happy",True
p2,B0009YUI6I,A83Z3UJDWROTL,,1.0,Product caused digestive and health issues in both of my animals.  After speaking to my vet he recommended to stop using the food with life source bits due to a class action lawsuit over them causing lead poisoning and health issues in dogs.  I recently had a dog die that had ate this food her entire life and illness is covered under the lawsuit.  Amazon refused to issue a refund on the food because I was beyond the 30 day window.  I have been a faithful Amazon Prime customer for years and have two Amazon credit cards.  Very disappointed in the customer service I received as a long time faithful customer!!!,"03 22, 2018",After speaking to my vet he recommended to stop using the food with life source bits ...,True
p2,B0009YUI6I,A2K9OVECUBNY51,,5.0,Great for my little dog and my cat,"03 22, 2018",No more puking under the covers and pissing me off at 4am,True
p2,B0009YUI6I,A3IBFLEWNLB17S,,5.0,"My cat seems happy with this food, so I have no problems with it.","03 19, 2018",Great for My Cat,True
p2,B0009YUI6I,AJW186JCTGT9W,,5.0,"This food is excellent.  My 4 year old cat has had a tendency to get sick every few weeks, no matter what I feed him.  Since I have switched him to this food, he no longer gets sick.  After 4 years this is a wonderful surprise.","03 19, 2018",Excellent product,True
p2,B0009YUI6I,AOUC0U6YCVRJ4,,5.0,"We switched our three cats from Iams to Blue Buffalo about 6 months ago.  One is aging, one is a fatty and the other is on a normal diet.  We tried a different type for all three, but they kept coming back to this one.","03 7, 2018",Liked by all three cats,True
p2,B0009YUI6I,A3SGTAKHDMZ9T8,,5.0,"My cats love this. I have 5 cats, and they all love this. The kibbles are tiny for my senior kitty. She had a leaky eye and it seemed that since I switched their food her eye has dried up. All of their coats are soft and shiney.
I was paying the about same price for purina beyond which is poor quality compared to this. I wish I would have switched sooner.","03 6, 2018",Really Impressed and My Cats Love It,True
p2,B0009YUI6I,A3PCXU4DCMXRMR,,5.0,"The cats like it. Their poo is much firmer and less smelly, so I guess that is something.","03 3, 2018",Five Stars,True
p2,B0009YUI6I,A3XAQ8QCOOYDY,,5.0,My cats new favorite food.,"03 2, 2018",Five Stars,True
p2,B0009YUI6I,A35D3TUFV25EHI,,3.0,Doesnt seem to be helping at all with hair balls but at least my cat like the taste. I like the fact it doesnt smell and its small pieces for cats. Its also note dusty or too dry looking (you should be mixing sometype of moisture into hard food anyhow).,"02 28, 2018",Expensive,True
p2,B0009YUI6I,A1JSXTTJ1MY9HB,,5.0,My cats like it and it does appear to be a good quality food. However if its helping my precious Emily who has the sensitive stomach its a minor difference.,"02 25, 2018",My cats like it and it does appear to be a good ...,True
p2,B0009YUI6I,A1X6DB1WZWSNTC,,1.0,"I was shocked to see powdered cellulose on the ingredient list on a bag at the store today and on their website, but not on the Amazon list of ingredients. This is not something I would feed my cat.","02 25, 2018",I guess powdered cellulose is better than melamine,False
p2,B0009YUI6I,A2T1UY1WAFCUGA,,5.0,"cat loved it, immediately didn't really although I did, she would have ate immediately without weaning old and new.","02 23, 2018","cat loved it, immediately didn't really although I did",True
p2,B0009YUI6I,A3BMC80IMTYV63,,5.0,"EXCELLENT PRODUCT, OUR CATS LOVE IT!","02 22, 2018",Five Stars,True
p2,B0009YUI6I,AKN9DNLDOIPR,,5.0,My fur babies love this food.,"02 19, 2018",Five Stars,True
p2,B0009YUI6I,A3EQ7S3CVP7XOB,,5.0,Blue Adukt Indoor Cat Food is much loved bu our two cats.  They are finicky eaters so this made us happy they were happy.,"02 19, 2018",Great cat food product,True
p2,B0009YUI6I,A3RJVBXSM686KC,,1.0,"Thought that this would be a benefit for my cat who throws up often. After a few days, he was throwing up more and after every meal.  Went back to Purina One and all is fine.","02 18, 2018",Went back to Purina One and all is fine.,True
p2,B0009YUI6I,A1LVAQIDKVKUXI,,5.0,"My one cat loves this food, don't really believe it is the best out there, but he no longer throws up and has a nice shiny coat and he is over 16 years old and healthy, so I keep feeding him this. Overall I think they make a good product.","02 17, 2018",Cats loves it and so does Mom,True
p2,B0009YUI6I,A3A3MQWDQ716NO,,5.0,My cat likes it.,"02 17, 2018",My cat likes it.,True
p2,B0009YUI6I,A2EPVK7MO9I1Q7,,5.0,"Very high quality, too pricey. .","02 17, 2018",Five Stars,True
p2,B0009YUI6I,A1GZ28LH7QAN1E,,4.0,"Cat really liked it at first, nice easy to eat small nuggets. She still eats it just slower now. Will buy again.","02 16, 2018",Cat really liked it at first,True
p2,B0009YUI6I,A2OYQ80KXK1A9G,,5.0,Need to buy smaller bag next time.  I don't have that much storage.  Love the product and the service was great.,"02 13, 2018",Love the product and the service was great,True
p2,B0009YUI6I,A3OM9Y471VLLTU,,5.0,Wonderful!,"02 12, 2018","Wonderful Price, Blue Buffalo quality ... what is to want",True
p2,B0009YUI6I,A1L9E4OA926W9B,,5.0,"My cats like it, so I like it~and one of my cats is very fussy and very overweight~","02 11, 2018",Good,True
p2,B0009YUI6I,AZLSZY3RL9AUY,,5.0,Cats love it,"02 10, 2018",Five Stars,True
p2,B0009YUI6I,A2NTOJ7HIPX70,,1.0,"Wanted this food to work as my cats are slightly overweight. However it made them very sick - I transitioned this food correctly it wasn't a shock to their system, just made them very ill. Puking and drinking excessive amounts of water leading to more puking. Had to switch them back to their old food after this.","02 10, 2018",Made my cats sick,True
p2,B0009YUI6I,A317PDNI6AHS4M,,4.0,"good,  but my cat does not like it so much","02 9, 2018","good, but my cat does not like it so",True
p2,B0009YUI6I,A1C6487WGZG0UQ,,4.0,Very few hairball problems since switching,"02 7, 2018",Works well,True
p2,B0009YUI6I,A382C6XEWR8V1O,,3.0,My furbabies liked the normal blue bag more,"02 6, 2018",Three Stars,True
p2,B0009YUI6I,A33K8ZE13Q8C8J,,5.0,Cat loves it and cheaper than any pet store.  Will always buy from amazon!,"02 3, 2018",Five Stars,True
p2,B0009YUI6I,A2RWYC9NHPM5GC,,5.0,My cats enjoy all blue buffalo. We switched from science diet and they seem to like this just as much.,"02 2, 2018",My cats enjoy all blue buffalo,False
p2,B0009YUI6I,A1DK4LO8KC8IQ4,,5.0,"This is the only food that all of my 6 cats will eat. I'd had some issues with upset stomachs and was tired of cleaning up kitty vomit, so gave this a try. The vomiting has stopped and everyone of the cats love this, I'm happy!","02 1, 2018",Must Be Great On The Stomach,True
p2,B0009YUI6I,A3I71UVBOVPYJ2,,5.0,"The rescue organization that I volunteer for only uses Blue Buffalo. I trust them since they're experts in the field, having saved thousands of kittens. Since they all started on this as kittens, I just kept them on it ever since and they're as happy and healthy as little bees in a field of sunflowers!!! meow & purrrr","01 29, 2018",meow & purrrr,False
p2,B0009YUI6I,A2MY4J6I7K31QG,,5.0,I have a 2 year old cat who gets a little extra fluff in the winter. I have been putting him on this for the last 2 winters so he stays a healthy weight. Summer time he runs it off so we stick to the regular Blue adult food.,"01 28, 2018",I have a 2 year old cat who gets a ...,True
p2,B0009YUI6I,A1M29IP7PG86RX,,3.0,I have been feeding this food to my two cats.  They seem to like the taste however I don't think it's helped much with my male's weight issue.  Lately they have both been throwing up more often (which has never been a common problem in their 7 years) so I'm going to switch back to the other brand we had been using before and recommended by our vet.,"01 24, 2018",Cats have vomited more often with this food,True
p2,B0009YUI6I,ADFD3RII8D691,,5.0,only thing my silly cats will eat,"01 22, 2018",Five Stars,True
p2,B0009YUI6I,A1CTA3K2QH5H9S,,5.0,"Switched my cat to this from Purina and it was a very easy transition. I fed her 1/4 New, 3/4 old food for a good week. I transitioned food a lot slower them directions said and I feel like it was a lot easier on my cat","01 16, 2018",... to this from Purina and it was a very easy transition. I fed her 1/4 New,True
p2,B0009YUI6I,A2RESDSFJKULQ0,,5.0,"My 7 year old cat is a bit overweight, but she doesn't like the other ""indoor"" brands. She complains too much.  With this brand, she seems very satisfied with the amount I feed her, and she certainly seems healthy and energetic.","01 16, 2018","but she doesn't like the other ""indoor"" brands",True
p2,B0009YUI6I,A3R1SJN2HYHQ9Z,,5.0,"My cats (world's pickiest eaters) love this food. Too soon to know if its going to help with hairballs, although its been a week and no throwing up hairballs yet.","01 15, 2018",Picky cats eat it.,True
p2,B0009YUI6I,A11Q84TFO51ZKR,,4.0,as described,"01 12, 2018",Four Stars,True
p2,B0009YUI6I,A2R4TWKBFZB715,,3.0,Made my cats' stool soft and stinks.  But cats loved it.,"01 11, 2018",But cats loved it.,True
p2,B0009YUI6I,A1EZH13DQT6Z6M,,5.0,Good for cats throwing up,"01 8, 2018",Helpful PRODUCT,True
p2,B0009YUI6I,A30JF30W5TJ4M,,5.0,"I have been feeding my cat this food since she was a kitten and people are constantly explaining ""How is her fur this soft?!"" What you feed your pets matters. Don't cheap out and buy other food. Buy them this food. You won't regret it.","01 8, 2018",How is her fur this soft?!,True
p2,B0009YUI6I,A30W4Z8ZWZF7Y3,,5.0,My cat loves this food! And it has probiotics in it. Thats very good bc hes a fiv+ rescue. He also will NOT eat canned food. Im able to pretty much maintain his weight.,"01 8, 2018","Monkey, my cat Loves It!",True
p2,B0009YUI6I,A2CNVE5E6712A7,,4.0,"Not sure it helps with hairballs, but the cats seem to like the food and I'm happy with purchasing a reputable brand with a good list of ingredients.","01 8, 2018",Cats like it... it's a good thing.,True
p2,B0009YUI6I,A2VBDMX9W6GKIE,,5.0,Cat likes the food and hes fussy,"01 6, 2018",Five Stars,True
p2,B0009YUI6I,A1EH1ZVAGQJ3RZ,,5.0,Adopted my kitten with a rectal prolapse and diarrhea. after using this food his diarrhea cleared up and that allowed his prolapse to retract and heal. Still using a year into having him and have not had a problem with prolapse even when he had diarrhea after taking some antibiotics recently for an abscess. Works great and he likes it!,"01 5, 2018",Helped with diarrhea!,True
p2,B0009YUI6I,A1LIH3DPTZKWE9,,5.0,My cat with the sensitive stomach who is usually picky - eats it and doesn't have an indigestion afterwards . Will order again.,"01 4, 2018",Finicky cat liked it.,True
p2,B0009YUI6I,A1YWA9YV80SYGB,,4.0,"My kitties love this, and constantly want more than how they were with plain old meow mix however, I do not see much improvement with it trying to help my 1 kitty lose or mantain a healthy weight... Not feeding them more, nothings changed with any of that,  but overall, they love it, my 1 thats a little over weight has been able to tolerate this brand well, before she would throw up after that meow mix junk. Least, this brand has excellent ingredients in it and all natural. Least, I hope so...","01 3, 2018",Cats are addicted to this.. But..,True
p2,B0009YUI6I,A255EP8Z9Y0ORJ,,1.0,"My cat wouldnt stop vomiting, even though i transitioned her slowly. she finally accepted the food but she was ina grumpy mood, then i ordered purina again and she obviously liked purina more. This also had some kind of odd spoiled fishy smell even though its chicken..","12 29, 2017",then i ordered purina again and she obviously liked purina more,True
p2,B0009YUI6I,A2CALO9OBWXA5C,,5.0,My cat less feed so the cat will not eat much.,"12 28, 2017",Five Stars,True
p2,B0009YUI6I,A2S59KAX46JYVU,,4.0,item as described. happy with my purchase,"12 28, 2017",happy with my,True
p2,B0009YUI6I,A193XGF3YD6X4D,,5.0,"Blue Adult Sensitive Stomach.
I give my cats both dry and wet kind of food. In dry food, Blue is one of their favorites. With Sensitive Stomach, my older cat even seems to add some weight which is good in her case. She was a bit too skinny. Pieces are small and probably easy to chew for her.","12 24, 2017",Cats like it.,True
p2,B0009YUI6I,A14ULHB0C53PSS,,5.0,"cats love it! doesn't seem to cause any throwing up issues or anything like some foods out there do (when you change up the brands). nice kibble size too, a bit smaller.","12 10, 2017","yes, repurchased a few times.",True
p2,B0009YUI6I,A2TNPHZQ5RKSB5,,3.0,"As far as cat food goes, this is some high quality stuff for sure, their fur and coats were extra smooth and shiny but the skinnier guy did not appreciate the diet food being forced upon he and his (much fatter) brother so he asked to eat a lot more often.  It is what it is, good quality food, not for all cats.","12 5, 2017",Quality diet food,True
p2,B0009YUI6I,A2G8QLJ63PZ0YO,,2.0,"This gave my cats awful smelling poop. My one cat started throwing up food again. I had them on it for about 4 months. I went back to Nutrisource as neither of these were an issue. After two weeks back on Nutrisource,  no more throwing up and you don't want to vacate the house when they poop. Not sure what is going into Blue but I won't be buying again. Just to save a few dollars isn't worth the issues it caused my cats and me.","12 4, 2017",Won't buy again.,True
p2,B0009YUI6I,A12YOSBFCHX21S,,5.0,"Our male cat required the science diet urinary track formula, so all of our cats ended up on that food. Thanks to the crude ingredients and high protein they have all gained too much weight. I started working this food into their regular food and within a month they seem perkier, have lots more energy and have less hair balls. I cant speak to weight loss yet but Im thrilled at the results so far.","12 4, 2017",Energy increase,True
p2,B0009YUI6I,A3I6U2RZL3WL7U,,5.0,My cats liked it a lot. Seemed less dry than other brands.,"12 4, 2017",They approve.,True
p2,B0009YUI6I,A2VPDU4MQ03OL7,,5.0,it was good.,"12 1, 2017",Five Stars,True
p2,B0009YUI6I,A32GOCI9S6U7KM,,5.0,"This is a great deal for quality cat food. We have been buying&nbsp;<a data-hook=""product-link-linked"" class=""a-link-normal"" href=""/BLUE-Wilderness-Adult-Grain-Free-Chicken-Dry-Cat-Food-12-lb/dp/B002UT92EY/ref=cm_cr_arp_d_rvw_txt?ie=UTF8"">BLUE Wilderness Adult Grain Free Chicken Dry Cat Food 12-lb</a>&nbsp;for some while now, which costs a bit more per pound, but is also a quality product. Now we are mixing this 15 lb bag and the 12lb of the other together, and the cats have been happy with that.","11 30, 2017",Good quality and value,False
p2,B0009YUI6I,A1DIH4TEJ41DGM,,5.0,My cats love this food and its really good for them. I love that you can order this on here instead of breaking your back getting it from the store to your house and did I mention its cheaper then Petsmart ,"11 28, 2017",Great buy!!!,True
p2,B0009YUI6I,A2S1ETZSE6VKNU,,5.0,Cats love it.  Better price than the pet supply stores.,"11 26, 2017",Great price,True
p2,B0009YUI6I,A35TPICA6KX5OA,,5.0,"I switched back to this for my cats after trying other brands. Their coats are softer with this brand. And, it works well to keep their weight steady. I want my cats around for a long time, so why wouldn't I feed them quality food they love?","11 25, 2017",so why wouldn't I feed them quality food they love?,True
p2,B0009YUI6I,A2JYLYUXFGXY38,,5.0,"Ragdolls love this more than Toyal Canin Ragdoll food, get bigger bag for same price","11 24, 2017",Cats love it,True
p2,B0009YUI6I,A18GP0MPGOKKEH,,1.0,"I feel so brainwashed! Blue buffalo pet food is NOT great quality & it is NOT what is best for your pet. It is all marketing and talk up. My cat has been to mutliple Vets recently due to a health scare CAUSED BY BLUE BUFFALO. Both Dr's had the same opinion of the food, that they are very inconsistent with thier ingredients and use the cheapest ingredients then can. One bag of food can be completely different from the next! That is not good for you pet at all. And the food is expensive!

A friend tried to tell me her dogs illness was caused by blue buffalo but I didn't believe it. All the vets I have spoken with all suggested Purina brands so I am switching all of my animals food.

 Blue buffalo should be ashamed! People love their animals and want the best for them. I trusted this brand... now I'm nursing my fur baby back to health. I wish I would have known years ago. I could have saved money on food and vet bills...","11 18, 2017",No good!! per multiple vets!,True
p2,B0009YUI6I,A2F5VJ3449VJ2J,,1.0,This food did nothing to alleviate my cat throwing up.  I mentioned it to my vet.  He suggested I only feed wet food sprinkled with a pinch of Metamucil.  It has been working.,"11 17, 2017",Didn't help my cat,False
p2,B0009YUI6I,A2AXAK8EDPO4ZT,,1.0,I always though Blue Buffalo was the best but one of my cats still throws up when he eats it. It's even for sensitive stomachs.  Oh well I guess it's canned food for him,"11 16, 2017",Extremely sensitive stomach,True
p2,B0009YUI6I,A3N8LJN11VXH2U,,5.0,"The only food that one of my older cats won't throw up. I've tried a bunch and this is the most stable. A little spendy, but worth not having to replace the carpet in my apartment from staining. Good food, haven't had any problems with some of the recalls that have happened. I've fed it as a stand alone, but also do a 50% blend with their ""Indoor Hairball & Weight Control"" formula. Still stable on the stomach. Sometimes this goes on sale at Petco, otherwise the pricing on Amazon with free shipping beats Chewy dot com and other stores.","11 16, 2017",A little spendy but worth it for not having to clean up throw up all the time.,True
p2,B0009YUI6I,A2C5Q24KBJ4VX0,,5.0,"My first cat would never eat anything but the expensive food the vet prescribed.  Nothing else even tempted him.  I bought this Blue Buffalo dry food for my new rescue cat and not only does she like it, I can't keep my first cat out of it.  So both my cats, even my older picky eater, approve!","11 15, 2017","I bought this Blue Buffalo dry food for my new rescue cat and not only does she like it, I can't keep my first cat out ...",True
p2,B0009YUI6I,A2NOD3LLBJXV6O,,4.0,My cat didn't like this flavor as much as other blue brands but still ate it. Slowly.... but still,"11 15, 2017",Four Stars,True
p2,B0009YUI6I,A2JAA5C1D7CFIV,,3.0,"Not sure if it is a coincidence or not but my cat developed a bladder issue about 1.5 months after starting this food. She ate it fine and it seemed to keep the hairballs at bay, but we now have to switch to wet food.","11 13, 2017",She ate it fine and it seemed to keep the hairballs at bay,True
p2,B0009YUI6I,AMF0MH8RZQ6W1,,5.0,This is our go-to for our cat. She loves it and will graze on this all day.,"11 7, 2017",Five Stars,True
p2,B0009YUI6I,A2NYAS4B0FB5WZ,,5.0,"Best food ever for cats. I started using this a year ago and about 2 weeks in noticed my 3 cats coats so much smoother and fuller. Not to mention so much more alert and healthy!! I am a dog groomer- one thing I always say for a dog/cat ALWAYS buy great food for your pets because it avoids vet bills. Cheap food = unhealthy animals, cancer, tumors ect. TRUST ME, great food is KEY! Anyways, buy this stuff, its amazing.","11 5, 2017",Best food ever for cats,True
p2,B0009YUI6I,A2V0HAFVJC4MSN,,5.0,My cat loves it!,"11 4, 2017",Five Stars,False
p2,B0009YUI6I,A1FS5353N05V35,,5.0,Not sure how much it helps with hair balls yet but my cat loves it.,"11 2, 2017",Kitty loves it,True
p2,B0009YUI6I,A3PI4M9UX5UJ2I,,5.0,"Our cat LOVES this food. He was getting a little belly from his previous food (Hill's Ideal Balance) and the vet recommended we get him a weight control food. So we got him this one, and he loves it way too much that he's eating it so much faster than his previous food, but he's still losing weight!","11 2, 2017",He was getting a little belly from his previous food (Hill's Ideal Balance) and the vet recommended we get him a weight control food,True
p2,B0009YUI6I,A7043GE8773PF,,5.0,My hedgehogs favorite food :) Perfect tiny kibble for her.,"10 31, 2017",My hedgehogs favorite food: ) Perfect tiny kibble for her,True
p2,B0009YUI6I,A3IKIS3KSNKLTE,,5.0,I have a cat who must have finicky belly because she was throwing up daily for a long time. I finally switched to grain free food and she's so much better now!!,"10 31, 2017",My cats love this stuff!,True
p2,B0009YUI6I,A3YG7NUUZ1ABI,,5.0,My cats love this food.  I have tried lots of others they didn't like or ate but didn't seem happy with.  This food I put in front of them and immediately eat.,"10 28, 2017",Great food,True
p2,B0009YUI6I,AVFOGF00WIQEK,,2.0,Neither of my cats would eat it...smelled strong & I thought it looked like really good food & bites r very small so even a kitten can eat...BUT neither of my cats would eat it.,"10 27, 2017",Cats did not like it,True
