product_id,asin,review_id,product_title,star_rating,review_body,review_date,summary,verified_purchase,review_date_iso
p3,B000084DWM,A2OG1PT2YZLTBM,,1.0,It gave two of my cats the runs. I gave it away.,"07 26, 2017",2 of my cats got the runs from it.,True,2017-07-26
p3,B000084DWM,A2G4FUNHJGUTRD,,5.0,The price is good and my cats love it.,"07 20, 2017",Five Stars,True,2017-07-20
p3,B000084DWM,A2QD1QE7S5H0AP,,5.0,my picky cat actually loves this. FINALLY,"07 11, 2017",Five Stars,True,2017-07-11
p3,B000084DWM,AT8P9PXEF68QK,,5.0,My cat likes this product a lot!,"07 8, 2017",Five Stars,True,2017-07-08
p3,B000084DWM,A3TF4NY857L1DN,,5.0,Our cat transitioned from Hill's kitten to adult cat food gradually. Started mixing small amount of indoor adult food with kitten kibble then shifting the ratio until all adult cat formula. No digestive issues experienced. Gert prefers the chicken flavor.,"07 6, 2017",Transitioning from kitten to adult formulation,True,2017-07-06
p3,B000084DWM,A3EZN6RAQAAM2N,,5.0,Love this cat food. Since I changed to this my cat's litter box doesn't have to be cleaned but once a day. Before I was cleaning it several times a day.,"07 6, 2017",Cat is happy with this and so am I!,True,2017-07-06
p3,B000084DWM,A1WZW62Y25EEC,,5.0,My cats love this cat food I buy it almost monthly on subscribe and save.,"06 17, 2017",Good for my cats,True,2017-06-17
p3,B000084DWM,A1YUZQ1SAJ9XYV,,4.0,"Good quality food, but my cat didn't like the large kibble size and wouldn't eat it.  We had to switch back to a different formula, but like Hill's.","06 13, 2017",Good quality food,True,2017-06-13
p3,B000084DWM,A1Q3T8F0CTP2XV,,5.0,My cat loves this stuff and it's very convenient to have it delivered to your door! Also cheaper than buying it at a pet store chain.,"06 3, 2017",Great cat food!,True,2017-06-03
p3,B000084DWM,A2V5FZRPNWG45M,,5.0,Arrived in good condition and my cats love it!,"05 30, 2017",Five Stars,True,2017-05-30
p3,B000084DWM,A3BD4SEQPP7RJW,,4.0,"This is the only cat food my cat will eat, unfortunately. I like that it can be delivered and the price is right most of the time. I would have given it 5 stars except for the price that is not always the same. And over time it has increased more than I would like. I guess he likes it so I will continue to buy it.","05 27, 2017",MY Cat lkes it.,True,2017-05-27
p3,B000084DWM,A1ILMGPHUBJWKN,,5.0,My kitty loves this..less expensive than my local pet store..delivered!,"05 23, 2017",Fast.simple!,True,2017-05-23
p3,B000084DWM,A2475CRHYFNARM,,5.0,Great food!!!!! Recommended by my vet and Amazon price is better than my vet office.,"05 21, 2017",Great price for great food,True,2017-05-21
p3,B000084DWM,A3IPCAIE4PX69I,,4.0,"Once the family tasted this one, I don't serve anything else.","05 14, 2017",Absolutely delicious,True,2017-05-14
p3,B000084DWM,A3SAY00VWEULJN,,5.0,Our vet recommended this food for our cats. They love it!,"05 10, 2017",The only brand I feed my cats,True,2017-05-10
p3,B000084DWM,A384PVR70XVO9S,,5.0,Very good for our little boy Homer. Even though it is expensive I will continue to feed it to him. He has a Hole in his heart and is now 2 yrs old. He has been eating Science Diet since he was able to eat solid food.,"05 6, 2017",Homer eats it cause that is what he is fed,True,2017-05-06
p3,B000084DWM,AHM2XJFNFKTY8,,5.0,They eat it and the vet doesn't fuss at me.  My criteria for cat food has been met.,"05 5, 2017",Five Stars,True,2017-05-05
p3,B000084DWM,AY804W5TX1AS,,3.0,My cats simply prefer the dental care.,"05 5, 2017",My cats simply prefer the dental care,True,2017-05-05
p3,B000084DWM,A1DYZMS75SAP38,,5.0,Our cats love this food.  Good quality!,"05 1, 2017",Five Stars,True,2017-05-01
p3,B000084DWM,A3P60OA6Q8YZAQ,,5.0,"Our youngish cats love it (ages 3-4, female, indoors, spoiled rotten).","04 26, 2017",Our cats love it,True,2017-04-26
p3,B000084DWM,A2GJ6UC86X1GJN,,5.0,"New to her, my cat loves it.  Likes it better than her high-end moist food.","04 23, 2017",Sophia gives it 5 stares!,True,2017-04-23
p3,B000084DWM,A1V9FZN44J85PF,,5.0,Cat loves this food.,"04 21, 2017",Five Stars,True,2017-04-21
p3,B000084DWM,A37SPWHGYIRXUQ,,5.0,Many years ago we had a cat with kidney problems. The vet said to feed her Hills Science Diet. We have fed that to all our cats since then. They are healthy.,"04 17, 2017",Science diet healthy for cats.,True,2017-04-17
p3,B000084DWM,A12Y4GXCN7WSQY,,3.0,I am sure this is healthy as my vet uses it for his kittens.  But my cats are not crazy about it.,"04 16, 2017",Healthy Food!,True,2017-04-16
p3,B000084DWM,A2BPR3Y8MZD5VJ,,3.0,Science Diet is good cat food but my new one wouldn't eat this - not even a nibble; guess she doesn't care for chicken. The bits are larger pyramid shapes which seem more dog-size to me than cat-size.,"04 16, 2017",Science Diet is good cat food but my new one wouldn't eat this ...,True,2017-04-16
p3,B000084DWM,A1AXCBE8RLCST5,,2.0,"I have used Hill Science Diet cat food for years with no problems. No that they changed the formula to Chicken, one of my cats simply
pukes a lot. Please go back to the original formula Hills!","04 12, 2017",Not as good as the original formula,True,2017-04-12
p3,B000084DWM,A1Z3AXXBZB8HH4,,4.0,"The price is good, the shipping is quick but My cats don't care for it.","04 10, 2017",My picky cats don't like this food.,True,2017-04-10
p3,B000084DWM,A1OE67RRQ9YYG3,,4.0,My cats hates the taste so i mixed it with other Science Diet cat food. Now they both eat it witout any problems. Its also helps keep my Maine Coon cat's weight in check.,"04 7, 2017",My cats hates the taste so i mixed it with ...,True,2017-04-07
p3,B000084DWM,A1OA8BH7N6PYWV,,5.0,"We switched our cat to this as his dry food when he turned a year old, per our vet's recommendation.  He's an orange tabby, and we've noticed that he can get allergic pretty easily to foods, but this one has worked well for him.","03 8, 2017",Our adult cat loves this food.,True,2017-03-08
p3,B000084DWM,A2HL6ZZCHKZUF3,,5.0,"My adult cats have eaten this for years and are healthy, at a healthy weight, and like the food just fine. The vet seems unconcerned at the checkup when she asks us what kind of food they get.","03 3, 2017",and like the food just fine,True,2017-03-03
