product_id,asin,review_id,product_title,star_rating,review_body,review_date,summary,verified_purchase,review_date_iso
p1,B0000AH3RM,A18MD1STIYKIDZ,,4.0,"I have returned to upgrade this to 4 stars because, despite the picture of what this product supposedly looks like in the bowls as compared to the package picture, my cats are still healthy, have had no digestive problems, and are much peppier and more playful than they had been before switching to this kibble, and they love it. I will be reordering.
-------------
This was purchased from Amazon since my grocery store has never carried this variety.  It is a mixture of mostly tan and reddish-brown crunchy kibble with VERY FEW teeny, tiny, itsy, bitsy pieces of those ""meaty tender morsels"" of chicken that you will need a magnifying glass and plenty of time to locate. No resemblance whatsoever to the photo.  Pfft.  Since cat-boy had a really bad digestive reaction to Purina's turkey kibble, and dog-boy got a severe yeast infection from their turkey morsel kibble (potatoes high on the ingredient list), I thought it best to stick to the chicken.  Please send your best wishes our way.","03 5, 2018",Remember that clam chowder you got?,True,2018-03-05
p1,B0000AH3RM,AA8V75ND1SPQJ,,5.0,"Had a coupon for this and tried it - as I feed 3 cats, sometimes more! They all like it, so even if I have coupons for other dry foods, I'm sticking to this. And my vet recommended it to. It's all about my cats!","03 1, 2018","They all like it, so even if I have coupons for ...",True,2018-03-01
p1,B0000AH3RM,AIXI9U9K5LCZ8,,5.0,My 6 cats love this food...!!!!,"02 22, 2018",Five Stars,True,2018-02-22
p1,B0000AH3RM,A2Z01WYMT3IP6V,,4.0,"Finally, a dry cat food my Samantha enjoys! I have tried several dry cat foods but this is the first one that disappears shortly after I put it down for her!","02 20, 2018","Samantha says ""Yummy""!",True,2018-02-20
p1,B0000AH3RM,A3GM4GOM3D4CRY,,5.0,"Well, it has been a favorite for a long time..and comes in delicious..so my kitties tell me...varieties.  A healthy choice!","02 15, 2018",it has been a favorite for a long time,True,2018-02-15
p1,B0000AH3RM,A1655IJIWHE3W3,,5.0,My cats love this food,"02 12, 2018",Treat and food in one!,False,2018-02-12
p1,B0000AH3RM,AP7HACUQR3JXW,,5.0,My cats love this stuff. I think it's their favorite food I've bought...usually when a new bag arrives they try to tear it open right away even if they still have some left.,"02 7, 2018",My cats love it,True,2018-02-07
p1,B0000AH3RM,A2UJWT6HJ35I5B,,5.0,"My newly adopted kitty loves this food. Didnt take long to transition him to this food. Actually he wanted to eat it the first day I brought the bag into the apartment, but I still slowed down the process just to make sure hes digesting well. He makes this funny cute yowl when I add some of this new food to his old food while hes eating. Also, my cat didn't like to eat wet food and doesnt eat as much as hes supposed to as a 9 pound 2 year old male cat. However, as soon as I fully transitioned him to this cat food, his appetite increased significantly. Im so surprised and thrilled! Hes been eating enough and becoming more active. This is a good purchase. I can smell the tasty chicken flavor through the bag, no wonder my cat sits next to the closet where I store the cat food when its close to food time lol.","01 15, 2018",He makes this funny cute yowl when I add some of this new ...,True,2018-01-15
p1,B0000AH3RM,A1HP7GN44VZO8K,,5.0,One of the all time best for kits.,"01 10, 2018",Five Stars,True,2018-01-10
p1,B0000AH3RM,AYYDSJJJIK438,,5.0,Good quality and price. Amazon pricing was by far better than my local pet shop,"01 6, 2018",Five Stars,True,2018-01-06
p1,B0000AH3RM,A3O4U21DRZWPRG,,5.0,I just switched from Cat Chow to this and my kitties seem healthier,"12 30, 2017",My cats love it!,False,2017-12-30
p1,B0000AH3RM,A12JSM0KHGF1M2,,5.0,"Cats love it, big bag for the price. Definitely a good value.","12 20, 2017",Great product,False,2017-12-20
p1,B0000AH3RM,A1FRRQUOIMGYWU,,5.0,As soon as I put this in my cats bowl they ran over and devoured it. And I have picky cats who will only eat Purina One or they won't eat. This one with the chicken bits is for sure my new go to food. Also the price is unbeatable as TSC and petsmart sell for nearly $30 a bag.,"12 20, 2017",As soon as I put this in my cats bowl ...,True,2017-12-20
p1,B0000AH3RM,A3F5N5TZDK6BEO,,5.0,my cats love it. better price than in store,"12 17, 2017",Five Stars,True,2017-12-17
p1,B0000AH3RM,A3IQ6195OXBVCF,,5.0,My cats like it and its reasonably priced for a nutritional product.,"12 17, 2017",My cats enjoy it!,True,2017-12-17
p1,B0000AH3RM,A10DYKEZ5QZVLK,,5.0,My cat is only 1 year old just got her from the pound her rib wear showing after the first 16 Lb bag know we are on second bag she look good love the food eats no problem.,"12 15, 2017",That the cat is eat and she is healthy,True,2017-12-15
p1,B0000AH3RM,A35E67QEJI6306,,5.0,purina one has good dog food so we tried this for our picky cat and he seems to live the favor. eats it every day without turning his nose up at it like he did with other brands,"12 14, 2017",purina one has good dog food so we tried this for our picky ...,True,2017-12-14
p1,B0000AH3RM,A2CTK3YAI1PNG4,,5.0,I usually use Purina Pro Plan.  But during my recent move to another state - I was able to ship this to my sister who was keeping my pets during the move.  The cat (and my 16 LB dog) LOVED this.  I only buy Purina because their foods are made in the USA.  I had two cats die from the contamination of pet food processed in China from another pet food company who used China production.  Purina is the best!,"12 8, 2017",The cat (and my 16 LB dog) LOVED this. I only buy Purina because their foods ...,True,2017-12-08
p1,B0000AH3RM,ALGB93JHK5ZIW,,5.0,Not my cats favorite. she still prefers Purina all naturals but my kitten doesn't mind eating it all for her. Still fantastic food and good value.,"12 3, 2017",Purina is my cats Favorite Dry Food,True,2017-12-03
p1,B0000AH3RM,A2AQVAFIJWFKZ4,,5.0,My cats love the food and I love having it shipped to the house. Price is awesome!,"11 30, 2017",Great Price,True,2017-11-30
p1,B0000AH3RM,A7UZN5A0E6Q16,,5.0,Its cat food and my feral cats love it,"11 28, 2017",Dry cat food,False,2017-11-28
p1,B0000AH3RM,AL58AZRFFNEM8,,5.0,My cat loves this food! He won't eat anything else besides this food.,"11 21, 2017",Five Stars,True,2017-11-21
p1,B0000AH3RM,ANZSDB6HWWUBB,,4.0,Cat said he liked the taste of the tender selects blend. he asked me to type this.,"11 9, 2017",Cat seems to like it.,True,2017-11-09
p1,B0000AH3RM,A2AVERR13ONY6A,,4.0,"My cat had lost lots of weight. I thought he might be ill, but I think he has lost too many teeth to eat hard cat food. He is 12 years old.

This is the closest I've come to softer dry food.  He likes it.  I also feed him wet food too.  He's slowly gaining weight!","11 6, 2017",My cat had lost lots of weight. I thought ...,True,2017-11-06
p1,B0000AH3RM,A1R0F15D6WP7K7,,5.0,"Cat likes it alot.  Like the idea of feeding well made, nutritious food to him.","11 3, 2017",Great dry cat food,True,2017-11-03
p1,B0000AH3RM,A350AS1I3EFBGS,,5.0,My cat likes it and gives her the neutricients she needs,"11 1, 2017",Five Stars,True,2017-11-01
p1,B0000AH3RM,A27TLYOMLCUVEB,,4.0,good to mix with the canned food.  some of the cats actually prefer dry food.  handy to leave out to snack on.,"10 23, 2017",good to mix with the canned food,True,2017-10-23
p1,B0000AH3RM,A3UYNXF3KCXW31,,1.0,"Our cat has eaten a lot of different types of cat food but for whatever reason wouldnt eat this food.
Money in the trash can","10 17, 2017",AN HONEST REVIEW,True,2017-10-17
p1,B0000AH3RM,A11GNTQF77UEB4,,5.0,My cats love! On time shipping,"10 14, 2017",Five Stars,True,2017-10-14
p1,B0000AH3RM,A2VSC717VJ6TKP,,5.0,My cat just loves this and I'm happy he is getting the nutrients he needs to be healthy and active.,"10 6, 2017",My cat just loves this and I'm happy he is getting the nutrients he needs to be ...,True,2017-10-06
p1,B0000AH3RM,A1PQ4ZXDKT7QDR,,5.0,Lucy likes it and it's good for her.,"10 3, 2017",Five Stars,True,2017-10-03
p1,B0000AH3RM,A1GURRV3CI8AXU,,5.0,I use Purina products for my cats and for my horses. My cat really likes and is doing well on Purina 1. He has gone thru almost 2 bags of it.,"09 30, 2017",Fussy cat likes,True,2017-09-30
p1,B0000AH3RM,A2Q8Y9WSO45ZEK,,1.0,"Out of concern for my pet's health, I have switched to Blue Buffalo Wilderness. I only feed my cat the healthiest foods. I strongly care about my cat's vitality and longevity.","09 29, 2017","Out of concern for my pet's health, I have ...",False,2017-09-29
p1,B0000AH3RM,A34C8U2R24K,,5.0,"I'm very lucky that my cats are picky eaters, so they will eat just about any cat food.
This is a good food and at a good price.","09 18, 2017",This is a good food and at a good price,True,2017-09-18
p1,B0000AH3RM,A3VEEXTYUR78HY,,3.0,"its an ok food, cats getting fat on it.","09 15, 2017",Three Stars,True,2017-09-15
p1,B0000AH3RM,A1DXP5S7K45W1V,,5.0,No complaints from cat.,"09 12, 2017",Good,True,2017-09-12
p1,B0000AH3RM,AX2FAFJKQSZ1Q,,5.0,"""I have no complaints"" -the cat","09 4, 2017",Five Stars,True,2017-09-04
p1,B0000AH3RM,A1UUTGYCTH28K4,,3.0,"I love the concept of Tender, yet there is one type of the kibble blend that the cats leave behind?  So, now I bought the Instinct stuff that is grain free and it looks like same blend of nuggets as the Tender Selects?  Is it?  The cats are leaving that one light brown gold nuggets behind.  Boo.  I need to find something they will eat and not waste.","09 1, 2017",Not just Right for my KitCats,True,2017-09-01
p1,B0000AH3RM,A1IPHUITDFTXB6,,5.0,"Good value
Cats seem happy","08 19, 2017",Five Stars,True,2017-08-19
p1,B0000AH3RM,AM2UXT0TOM3SY,,5.0,My cats really like this food.,"08 15, 2017",Cats love it....,True,2017-08-15
p1,B0000AH3RM,A2AQL42K1XZNRM,,5.0,My cats love this cat food.  I appreciate it being delivered to my door.,"08 15, 2017",Cats Favorite,True,2017-08-15
p1,B0000AH3RM,AZE5XZGNIXK89,,5.0,My 7 year old cat can be rather picky! But this is her favorite cat food! So glad I can order the big bag for her and it will last a long time.,"08 14, 2017",But this is her favorite cat food,True,2017-08-14
p1,B0000AH3RM,A3M2TW7OSMMRXU,,5.0,All the cats really like this food.,"07 30, 2017",Five Stars,True,2017-07-30
p1,B0000AH3RM,A272XLSY89TVTM,,5.0,Cats love it.  What more can I say?,"07 29, 2017",Cats love it.,True,2017-07-29
p1,B0000AH3RM,A2TAKB3BSEOYHQ,,5.0,my cat loves it. she eats this up.,"07 21, 2017",Five Stars,True,2017-07-21
p1,B0000AH3RM,AKIBZ6RENN0QZ,,5.0,Bought this after Wellness price went up. My cat love it. I've noticed that she's been eating dry food more than before. The deal is great for the size and the price.,"07 8, 2017",My cat love it. I've noticed that she's been eating dry ...,True,2017-07-08
p1,B0000AH3RM,A2BR12BYIGV1ER,,5.0,"Thanx. I didn't expect such a huge bag, but perfect.","07 6, 2017",Catfood,True,2017-07-06
p1,B0000AH3RM,A2WYFEH0DAEWU,,5.0,I have 4 cats and they can't wait for this food every day.,"06 27, 2017",Nice dry food,True,2017-06-27
p1,B0000AH3RM,A834YRZ2H4BM3,,2.0,Pieces were larger than my cat likes.,"06 22, 2017",Too big,True,2017-06-22
p1,B0000AH3RM,A2ARHTJA3L4K64,,5.0,"I was hesitant to buy this product due to some of the reviews about the stench and possible danger of this, however, I noticed that when Purina started adding the chewy bites that it smelled even when it was store bought so I took my chances. I am very pleased. Yes, it stinks a bit but nothing different from the store bought version. I love being able to have this delivered fast and it's cheaper, even if it's only by $5-8, than the store. I will be buying it again from Amazon, no doubt! I would recommend it to anyone.

As far as a review of the food itself, I cannot say this is necessarily the healthiest cat food available. However, for my cat it is the only one he tolerates without violent, constant vomiting so my vet has recommend I stick with it. I am pleased that Purina seems to be trying to keep up with the demands of pet owners to include more real meat, less filler.","06 11, 2017",No Problems for Me! Would recommend to anyone,True,2017-06-11
p1,B0000AH3RM,A3KW9SUED378IP,,5.0,Love this cat brand and so does my cat. I highly recomended this one,"06 9, 2017",Great cat food,True,2017-06-09
p1,B0000AH3RM,A3SHGLP13CGG8Z,,1.0,"I purchased this food for my recently adopted cat.  However, if you are sensitive to smells or have a cat that does not like stinky foods, DO NOT BUY THIS!  It has a strong odor of chicken (understandable because that is the main ingredient and flavor) but I had to learn the hard way that my pet does not prefer that trait in a cat food.","05 20, 2017",Strong smell,True,2017-05-20
p1,B0000AH3RM,A1MHMV1EITW6NL,,5.0,"I buy this food for an outdoor cat who's about 13 years old.  I'm on the third large bag of it now. Its a very nutritious food and has an appealing texture and look with what appears to be pieces of dried chicken meat mixed in with the kibble. He has been enjoying this food for months and never gets bored with it.  I'm happy knowing that he's getting good nutrition. My indoor cat, age 17, who usually doesn't care for kibble and has some health issues will also eat it, over other brands I've tried to augment her usual canned food diet.  The larger bag is a good bargain. I am careful to use bag clips and store it in a sealed container so it stays nice and fresh.","05 7, 2017",Very nourishing food and they don't bored with it.,True,2017-05-07
p1,B0000AH3RM,A1WFV6Q9Y06FHH,,1.0,He throws up within minutes of eating it. He does well with Purina One Sensitive Systems but not this formula.,"04 26, 2017",He throws up within minutes of eating it. He ...,True,2017-04-26
p1,B0000AH3RM,A378WKJI18VR0W,,5.0,Came on time and the cat likes it.,"04 19, 2017",Five Stars,True,2017-04-19
p1,B0000AH3RM,A1DQR7LFZZJS10,,5.0,"My cats really like this dry food.  It's a good size, not too heavy so I can pick it up with ease, and not too small so I won't run out quickly.","04 15, 2017",My cats really like this dry food,True,2017-04-15
p1,B0000AH3RM,A2EH9DNJCVORUB,,5.0,"My cat usually hates dry food, but this Purina One is the only one she has ever eaten and liked.  Will buy again...and  it is reasonably priced, too.","04 14, 2017",but this Purina One is the only one she has ever eaten and liked. Will buy again,True,2017-04-14
p1,B0000AH3RM,A3UTN9VX8GKQ7H,,5.0,Only food this blasted cat will eat out of probably a dozen we've bought her.,"03 21, 2017",Good,True,2017-03-21
p1,B0000AH3RM,A1ZLLUACE036BM,,5.0,Amazon does it again and again with this cat food!! I order it..comes exactly when they say it will and smells fresh!! Good pricing too!!,"02 28, 2017",Good buy on One Cat food!!,True,2017-02-28
p1,B0000AH3RM,A3HES1782ZBT5R,,5.0,Quality food that my cat LOVES! He links his chops a lot after eating.,"02 25, 2017",MUST BE TASTY!,True,2017-02-25
p1,B0000AH3RM,A10YIERD59Q8DA,,1.0,"The first bag I received smelt AWFUL and was so crumbly like a bottom of a chip/food bag. Amazon kindly sent me another bag and this one was less crumbly and smelly, but still bad. My cat was standoffish to the food and honestly, I didn't want to feed her such poor quality. Anytime I've bought this cat food in store, it has NEVER smelt or looked like this and I've been buying Purina for years. I'm assuming it is the way Amazon stores or transports this. It must be thrown around and kept in high temperatures. I bought a new bag at Target and no bad smell or crumble. The quality of the food was overall SO much better. I won't buy pet food from Amazon again.","02 25, 2017",Don't buy from Amazon. Buy in store.,True,2017-02-25
p1,B0000AH3RM,A56C3EDLXCMRS,,5.0,"I have one cat  that has a problem throwing up, tried all kinds of food for her and always the same,she would throw up. I got a sample of this in the mail and  gave her a small amount to try and she loves it, has not  gotten sick on it either. I am so happy I finally can feel good  about giving it to her and not be afraid she will throw up. I will be purchasing  this from now on...Thanks Purina.....","02 4, 2017",Great Cat Food,True,2017-02-04
p1,B0000AH3RM,A39DVYCL8DL9DG,,5.0,That is what the cats like.  It is good because it has dried chicken bits in it.  I have two cats with urinary problems and are not suppose to eat dry food so the chicken pieced are good.,"01 30, 2017",Good,True,2017-01-30
p1,B0000AH3RM,A3TMJRW4JM0T08,,5.0,"I don't know which is correct to give, a 5 star review or a 1 star one.  I chose 5 star because I buy this kibble all the time through Amazon and my cats love it.  But, I recently purchased it and it stunk to high heaven, like something was terribly wrong with it!  I called Purina and they took information from the bag to try and determine the source, use-by date etc.  I also contacted Amazon and they told me that the stinky bag I received was provided through Amazon directly, not another party, and has since been removed.  The bags now available for sale, as of the date of me writing this at least, are all from 3rd party sources and should be okay.  So, if you choose to buy it, you should be getting a quality bag and not have to worry about the stinky stuff.  Amazon also reimbursed me for the purchase.  Unfortunately I had poured the whole 16 lb. bag into my big storage container which had other good kibble in it as well.  Once I got the whiff, I ended up disposing of all the kibble in the container, including the good stuff, and thoroughly cleaning the container to be safe.  I don't know what was wrong with the stinky kibble but I sure wasn't going to let my cats taste a morsel of it!","01 28, 2017",Horribly Stinky but Okay Now,True,2017-01-28
p1,B0000AH3RM,A7C9Y2OOOUJHK,,5.0,cats love this one with the tender selections,"01 21, 2017",Five Stars,True,2017-01-21
p1,B0000AH3RM,A2JIM0X66C090S,,2.0,My cats would not eat it. Not one bowl. Smelled ok to me appeared to be normal but they just wouldn't accept it. I gave it to someone else to try and their cat is fine with it.,"01 21, 2017",I gave it to someone else to try and their cat is fine with it,True,2017-01-21
p1,B0000AH3RM,AUR8XSM69U7EW,,3.0,I am very disappointed that the bag has an opening in bottom corner. I'm also now concerned how fresh it is. All the same I am stuck with it. Cost and heartache to ship it back is not worth the trouble.,"01 20, 2017","Opened! so my issue is,  is it new or a return",True,2017-01-20
p1,B0000AH3RM,A6AVH5SZ6SM0B,,3.0,"I usually feed my kitty Purina One Complete, but for some reason my picky eater wouldn't touch the Purina One Tender Selects so I canceled my subscription. Only wish I had gotten a smaller bag first.
UPDATE: contacted Purina on 1/20/2017 concerning the terrible smell emitting from this bag of cat food. Customer service very nice and advised that I not feed this bag to my cat. Replacement coupon  was sent thru the mail.","01 13, 2017",GO Figure Cats!,True,2017-01-13
p1,B0000AH3RM,A1L9E4OA926W9B,,5.0,Relieved that my cats (one is picky) likes this product. Their usual dry food was not available from the usual seller so I got this. Very pleased~,"01 9, 2017",Great,True,2017-01-09
p1,B0000AH3RM,A1EQUTXO5HWI67,,5.0,Cats love this food.,"01 4, 2017",Five Stars,True,2017-01-04
p1,B0000AH3RM,A3TKMK9ZDE2TYZ,,5.0,Cats love this and it was a great price on Amazon,"12 26, 2016",Tender selects,True,2016-12-26
p1,B0000AH3RM,A1NTZH8SZQIPOG,,4.0,the cats loved it however has a strong odor but other than that great,"12 24, 2016",Four Stars,False,2016-12-24
p1,B0000AH3RM,A1UZB7D1YYKGEO,,5.0,Great Buy and my kitties love it!! Thank you,"12 8, 2016",Five Stars,True,2016-12-08
p1,B0000AH3RM,A2DCB9U2GKSOVL,,4.0,"Dry food isn't too good for cats to begin with, but my cat enjoyed eating this","11 29, 2016",Four Stars,True,2016-11-29
p1,B0000AH3RM,A3QBZRRH69A2D3,,3.0,I've been in the process of switching my indoor cats from the regular Purina One to this one.  Both my cats like it and I think for the first time ever that I am going to have to watch how much I feed them.  Time will tell as they tend not to be big eaters.,"11 7, 2016",Cats Like It,True,2016-11-07
p1,B0000AH3RM,A21GNC1IDHLCJJ,,5.0,"Love this cat food, great price!","10 26, 2016",Good food great price,True,2016-10-26
p1,B0000AH3RM,A2KFPCHQZQS7W7,,5.0,"I have been loyally feeding my cat Purina Cat Chow since adopting her 10 years ago. I have stuck with that food since she seems to enjoy it, is very vocal when her dish is empty and has had allergic reactions to other foods in the past. I received a sample of Purina ONE Tender Selects Cat Food from our veterinarian and was worried we would experience the same non-stop sneezing that we experienced the last time we switched her food. Not this time! Not only did my cat transition seamlessly and without any allergic reaction, she has been emptying her bowl. All of these years, she has been a grazer, eating here and there and leaving some food behind for later. She has been emptying her bowl and crying for more. She loved her new food so much and experienced such a seamless transition that Purina ONE Tender Selects Cat Food has become her new regular food. Although it is more expensive than Purina Cat Chow, the excitement that my cat gets and the better nutrition of this food are worth the added cost.

I hope you found this review helpful. If so, I'd appreciate you clicking the ""helpful"" button!","10 6, 2016",My Cats New Favorite,False,2016-10-06
p1,B0000AH3RM,A42UKKY8AVRDO,,5.0,"Cat loves it, and he's picky!","09 15, 2016",Good for a Picky Cat,False,2016-09-15
p1,B0000AH3RM,A3DYYYNVOEN8IE,,3.0,"It's okay! My cats seemed to like it, however I don't know if it was truly healthy for them. Still uncertain about Purina. I received this as a free sample from Pinchme.com!","09 12, 2016",Who Knows!,True,2016-09-12
p1,B0000AH3RM,A1W670KK0YNM74,,5.0,"It appears my 3 cats love Purina ONE Tender Selects Dry Cat Food.  When we received a free sample from PINCHme.com, I gave them each a little to try.  It was obvious right away that they thought this was a winning dry food.  We buy a bag each month to use along with their regular dry food so they don't get bored with that.","08 18, 2016","""My 3 Sons"" love Purina ONE "" Tender Selects Dry Cat Food!!!",True,2016-08-18
p1,B0000AH3RM,A3PI1YR0710YQT,,4.0,This is the only cat food I feed my three cats.!,"08 12, 2016",Four Stars,True,2016-08-12
p1,B0000AH3RM,A1EZGJX03IVODA,,5.0,"Cat loves the taste more than Wellness grain free, which I'd tried to introduce.","07 31, 2016",Cat's favorite dry food,True,2016-07-31
p1,B0000AH3RM,A41YFSQH4LJF8,,5.0,Cat loves the food. I love the price,"07 30, 2016",yummy,True,2016-07-30
p1,B0000AH3RM,A2SA0KSSQSS678,,3.0,I got this free from PINCHme; Well so far Daisy has been eating the food with out a fuzz which is great. May consider switching,"07 28, 2016",Picky kitty,False,2016-07-28
p1,B0000AH3RM,A3HYRJSXXUXO2G,,5.0,"Weirdest thing . . . it's the only food my cat will eat. I also feed a couple feral cats and they seem to love it too. As long as they keep eating it, I will keep buying it.","07 27, 2016",I also feed a couple feral cats and they seem to love it too,True,2016-07-27
p1,B0000AH3RM,AJB96I27ZOCOQ,,5.0,"I received a free sample of Purina One Tender Selects Dry cat food from Pinch Me a couple weeks ago....
My cat absolutely loves it....he just couldn't get enough....
Im guessing he loved the new flavors n real chunks of meat....
He loves his chicken, it even looked like little shredded chicken chunks....
I would definitely recommend this cat food to all cat lovers out there....","07 20, 2016",Purina One Tender Selects Dry Cat Food,False,2016-07-20
p1,B0000AH3RM,A1H09BPVKS9H2R,,5.0,My cat loves this stuff I got a free sample of this stuff to try and she ate it all up really quickly.,"07 20, 2016",Good Cat Food!,False,2016-07-20
p1,B0000AH3RM,A3H5MI592WGKCM,,5.0,I put some dry food around the house so my cat Jax could go hunting around for his food. He had a great time searching for this cat food and hunting for more.,"07 20, 2016",on the hunt,False,2016-07-20
p1,B0000AH3RM,AUMTYEP973LFL,,3.0,"I received mixed reviews on this food.  I have nine cats, and some of them liked it, but others wouldn't touch it.","07 20, 2016",Mixed reviews,False,2016-07-20
p1,B0000AH3RM,AQB13SLQRCAEI,,5.0,cat went crazy for this,"07 20, 2016",cats crazy,False,2016-07-20
p1,B0000AH3RM,AS6U2PFFR6IMK,,5.0,"Good, high quality cat food that my cats love. I appreciate the quality while they appreciate the taste. The size (22 pounds) is great since I work with shelters and rescues and tend to have varying numbers of cats around. Delivery by Amazon is extremely convenient.","07 19, 2016",Excellent and convenient!,True,2016-07-19
p1,B0000AH3RM,A1FXX20O06140U,,1.0,Did not receive tender selects received turkey and salmon flavor,"07 17, 2016",One Star,True,2016-07-17
p1,B0000AH3RM,A3FS3FJPD3RJTD,,2.0,"This Chicken & Turkey Purina One has been discontinued, and the ingredients listed for it on this page are wrong.  The ingredients look like they are for the discontinued Chicken & Rice formula that the Chicken & Turkey formula replaced.  (Are you still with me here?)  Replacing the Chicken & Turkey is the new&nbsp;<a data-hook=""product-link-linked"" class=""a-link-normal"" href=""/Purina-ONE-Tender-Selects-Dry-Cat-Food-Real-Chicken-Flavor-16-Pound-Bag-Pack-of-1/dp/B0000AH3RN/ref=cm_cr_arp_d_rvw_txt?ie=UTF8"">Purina ONE Tender Selects Dry Cat Food, Real Chicken Flavor, 16-Pound Bag, Pack of 1</a>.  My cats loved the Chicken & Rice but did not like the Chicken & Turkey as much.  They haven't tried the Tender Selects because it hasn't hit the grocery stores shelves in my area yet, and I'm still awaiting a free sample from Purina.  Thus, I would not recommend this Chicken & Turkey, and it soon will be unavailable any way.

P.S. The grocery store price for a 3.5 pound bag of Purina One dry is currently $9.","07 12, 2016",Discontinued & Somewhat Disliked . . . .,False,2016-07-12
p1,B0000AH3RM,A1JK89UHND1LL4,,5.0,My cats adore this dry food. They get it twice a day. I don't think I'd buy the giant bag again. Too heavy and hard to find space for it. I end up scooping the food into a smaller bag and putting the large one up high on a shelf.,"06 23, 2016",Good My Cat Love,True,2016-06-23
